fecha_pedido,dia_semana,mes,dia_mes,hora_pedido,es_fin_semana,es_festivo,cliente_id,segmento_cliente,compras_previas,ticket_promedio_historico,dias_desde_ultima_compra,zona_entrega,num_items_carrito,incluye_perecederos,valor_carrito,tipo_entrega,nivel_inventario_general,productos_agotados,tiempo_carga_sitio,hay_promocion,descuento_aplicado,canal_adquisicion,clima,temperatura,compra_exitosa
2025-01-30 22:38:59,Thursday,1,30,22,0,0,CLI_7972,Regular,18,45.62,46,San Miguel Petapa,2,1,4.18,Programada,50.72,6,0.64,0,0,Redes Sociales,Soleado,18.1,0
2024-11-09 11:27:02,Saturday,11,9,11,1,0,CLI_8884,Regular,19,40.72,7,Villa Nueva,22,1,115.76,Día siguiente,57.55,9,2.55,0,0,Redes Sociales,Soleado,25.8,0
2024-10-07 16:21:45,Monday,10,7,16,0,0,CLI_3253,Regular,8,25.1,39,Zona 1,7,0,28.57,Día siguiente,60.12,11,0.68,0,0,Referido,Lluvioso,23.2,0
2024-02-07 03:15:36,Wednesday,2,7,3,0,0,CLI_9854,Regular,18,47.73,70,Zona 1,12,1,81.06,Mismo día,91.57,4,2.55,0,0,Búsqueda Pagada,Lluvioso,22.4,1
2024-07-27 20:16:13,Saturday,7,27,20,1,0,CLI_4709,Nuevo,0,0.0,999,Zona 10,23,1,139.91,Día siguiente,80.77,0,0.94,1,10,Orgánico,Nublado,27.8,1
2025-08-04 03:45:27,Monday,8,4,3,0,0,CLI_3473,Regular,19,27.53,7,Villa Nueva,2,1,5.0,Mismo día,32.69,29,2.2,0,0,Referido,Nublado,19.2,0
2024-01-31 14:16:06,Wednesday,1,31,14,0,0,CLI_3574,Regular,5,49.89,4,Zona 10,21,1,158.74,Día siguiente,74.13,1,1.71,0,0,Email,Nublado,27.5,0
2025-08-14 20:16:53,Thursday,8,14,20,0,0,CLI_4474,Regular,18,28.85,76,Zona 10,22,1,60.33,Día siguiente,74.9,4,3.4,0,0,Orgánico,Lluvioso,18.2,1
2024-04-29 00:32:33,Monday,4,29,0,0,0,CLI_4032,Regular,9,43.51,81,Villa Nueva,2,1,9.55,Mismo día,28.74,20,1.8,0,0,Búsqueda Pagada,Soleado,30.7,1
2025-06-18 14:03:05,Wednesday,6,18,14,0,0,CLI_8558,Inactivo,2,18.45,57,Zona 1,9,1,42.97,Programada,47.99,6,4.81,0,0,Orgánico,Soleado,26.3,1
2024-01-31 18:29:34,Wednesday,1,31,18,0,0,CLI_8878,VIP,80,106.53,55,Zona 15,5,1,33.45,Mismo día,73.26,2,3.89,0,0,Orgánico,Soleado,24.0,1
2024-10-29 06:53:38,Tuesday,10,29,6,0,0,CLI_7105,Regular,5,37.68,10,Zona 10,7,0,20.38,Programada,75.41,3,2.84,0,0,Redes Sociales,Nublado,24.2,0
2024-10-22 02:14:48,Tuesday,10,22,2,0,0,CLI_4854,Regular,3,48.4,41,Zona 10,10,1,35.76,Mismo día,100.0,0,2.53,1,10,Orgánico,Lluvioso,23.4,1
2024-03-28 21:28:04,Thursday,3,28,21,0,0,CLI_9361,Inactivo,3,19.19,60,Zona 15,17,1,74.9,Mismo día,76.48,2,2.66,0,0,Orgánico,Soleado,32.2,1
2025-07-17 23:21:24,Thursday,7,17,23,0,0,CLI_3265,Nuevo,0,0.0,999,Mixco,21,1,73.19,Mismo día,90.9,3,0.62,0,0,Referido,Soleado,27.8,1
2025-08-25 11:31:10,Monday,8,25,11,0,0,CLI_2600,Nuevo,0,0.0,999,Zona 15,2,1,5.88,Mismo día,56.76,3,1.89,0,0,Orgánico,Lluvioso,19.0,1
2024-01-18 16:38:25,Thursday,1,18,16,0,0,CLI_7623,Regular,4,43.82,27,Zona 15,19,1,43.21,Mismo día,45.02,14,0.53,1,5,Orgánico,Nublado,20.5,0
2024-10-12 11:59:38,Saturday,10,12,11,1,0,CLI_7212,Regular,13,25.55,34,San Miguel Petapa,5,0,22.2,Programada,40.23,10,4.61,0,0,Referido,Lluvioso,18.6,1
2024-01-21 01:40:39,Sunday,1,21,1,1,0,CLI_8141,Inactivo,2,28.02,64,Zona 10,10,0,63.95,Día siguiente,16.58,26,4.39,0,0,Redes Sociales,Nublado,23.7,0
2024-10-02 03:21:02,Wednesday,10,2,3,0,0,CLI_2209,Inactivo,4,25.8,84,Zona 15,3,1,12.17,Día siguiente,65.03,3,1.82,0,0,Redes Sociales,Soleado,24.3,1
2024-03-29 03:17:15,Friday,3,29,3,0,1,CLI_4683,Regular,18,37.36,66,San Miguel Petapa,24,1,101.79,Día siguiente,75.48,1,1.27,0,0,Referido,Soleado,26.5,0
2025-07-08 11:47:38,Tuesday,7,8,11,0,0,CLI_2647,Regular,10,47.2,75,Villa Nueva,22,1,110.2,Mismo día,56.54,13,2.2,0,0,Email,Lluvioso,23.2,0
2025-04-25 01:31:39,Friday,4,25,1,0,0,CLI_9565,VIP,49,52.13,62,Zona 15,6,1,37.52,Mismo día,89.64,2,1.04,0,0,Email,Soleado,31.0,1
2025-03-16 15:16:49,Sunday,3,16,15,1,0,CLI_9982,VIP,51,84.44,89,Villa Nueva,16,1,51.57,Mismo día,62.14,8,4.72,1,10,Email,Soleado,33.7,1
2024-05-24 13:45:34,Friday,5,24,13,0,0,CLI_9753,Inactivo,1,24.85,4,Zona 10,15,1,46.5,Mismo día,41.64,7,3.96,1,10,Referido,Soleado,29.7,0
2025-04-15 00:33:41,Tuesday,4,15,0,0,0,CLI_9650,Nuevo,0,0.0,999,Zona 15,18,1,67.64,Día siguiente,49.88,8,2.69,1,20,Orgánico,Nublado,28.2,0
2025-07-25 20:13:20,Friday,7,25,20,0,0,CLI_9520,Regular,7,44.94,12,Zona 15,12,1,64.8,Día siguiente,75.31,0,4.57,0,0,Redes Sociales,Lluvioso,26.8,1
2025-10-18 17:40:08,Saturday,10,18,17,1,0,CLI_2190,Inactivo,3,23.87,81,Mixco,22,1,106.84,Día siguiente,57.98,6,1.48,0,0,Redes Sociales,Lluvioso,27.7,0
2025-03-15 06:34:32,Saturday,3,15,6,1,0,CLI_6947,Nuevo,0,0.0,999,Zona 15,15,1,39.27,Mismo día,84.13,2,4.95,1,15,Búsqueda Pagada,Nublado,34.8,1
2025-01-21 00:51:03,Tuesday,1,21,0,0,0,CLI_4878,VIP,69,108.69,48,San Miguel Petapa,22,1,144.48,Mismo día,67.82,11,1.45,1,5,Orgánico,Soleado,25.4,1
2024-03-30 04:49:53,Saturday,3,30,4,1,0,CLI_8071,VIP,26,110.64,45,Zona 1,22,1,61.61,Día siguiente,85.35,0,2.08,0,0,Orgánico,Lluvioso,25.8,1
2025-07-26 06:48:00,Saturday,7,26,6,1,0,CLI_7228,Regular,6,43.25,83,Zona 10,3,1,20.09,Mismo día,65.81,5,4.66,0,0,Email,Lluvioso,22.4,0
2024-01-06 20:48:45,Saturday,1,6,20,1,0,CLI_7038,Inactivo,2,21.61,12,Villa Nueva,15,1,61.68,Programada,92.65,3,2.15,0,0,Orgánico,Nublado,18.6,1
2024-11-17 04:17:17,Sunday,11,17,4,1,0,CLI_8545,VIP,44,67.11,45,Villa Nueva,14,1,84.88,Mismo día,43.7,7,1.53,1,10,Orgánico,Lluvioso,26.6,1
2024-04-02 05:01:23,Tuesday,4,2,5,0,0,CLI_8999,VIP,98,89.12,8,Mixco,11,1,54.68,Día siguiente,56.02,7,3.86,1,10,Redes Sociales,Nublado,25.9,0
2024-04-08 19:43:36,Monday,4,8,19,0,0,CLI_3370,VIP,68,116.97,2,Mixco,12,1,55.57,Programada,56.77,11,4.86,1,20,Orgánico,Nublado,34.5,0
2025-02-16 05:00:57,Sunday,2,16,5,1,0,CLI_8139,Regular,9,42.58,3,Zona 10,9,0,38.28,Día siguiente,72.58,0,1.0,0,0,Redes Sociales,Soleado,24.2,1
2024-05-24 21:57:37,Friday,5,24,21,0,0,CLI_8823,Regular,3,48.38,22,Zona 10,5,0,33.61,Día siguiente,56.41,8,4.26,0,0,Redes Sociales,Lluvioso,32.9,1
2024-02-24 09:37:26,Saturday,2,24,9,1,0,CLI_7003,Regular,17,35.5,89,Villa Nueva,17,0,67.23,Mismo día,74.7,2,3.56,1,5,Referido,Soleado,18.6,0
2024-04-17 20:09:15,Wednesday,4,17,20,0,0,CLI_6678,Nuevo,0,0.0,999,Zona 10,13,1,41.84,Día siguiente,85.54,2,3.73,0,0,Redes Sociales,Soleado,32.8,1
2024-02-16 11:36:46,Friday,2,16,11,0,0,CLI_8128,VIP,44,94.89,21,Zona 10,24,1,114.5,Mismo día,78.72,2,4.36,0,0,Redes Sociales,Soleado,21.7,1
2025-01-10 18:05:35,Friday,1,10,18,0,0,CLI_1000,Regular,17,36.14,40,Zona 1,4,1,18.63,Mismo día,52.33,9,3.04,0,0,Búsqueda Pagada,Soleado,19.0,1
2025-02-12 07:59:37,Wednesday,2,12,7,0,0,CLI_6606,Regular,4,40.03,58,Zona 1,19,1,63.17,Día siguiente,19.87,23,4.91,1,5,Redes Sociales,Soleado,21.7,0
2024-08-04 04:57:07,Sunday,8,4,4,1,0,CLI_5562,Nuevo,0,0.0,999,Zona 10,9,0,37.69,Mismo día,68.42,10,2.71,1,10,Redes Sociales,Lluvioso,25.5,0
2025-05-30 05:55:58,Friday,5,30,5,0,0,CLI_6375,Regular,9,28.57,86,Zona 10,2,1,14.07,Mismo día,51.57,9,4.11,0,0,Búsqueda Pagada,Nublado,25.7,1
2025-05-12 18:56:19,Monday,5,12,18,0,0,CLI_9465,VIP,92,69.1,69,San Miguel Petapa,23,1,114.5,Día siguiente,18.72,21,4.35,1,10,Orgánico,Nublado,28.6,0
2024-09-25 16:28:46,Wednesday,9,25,16,0,0,CLI_4938,Regular,3,41.45,4,Zona 10,6,1,25.4,Día siguiente,61.52,14,4.86,0,0,Orgánico,Lluvioso,26.0,0
2025-07-09 13:35:08,Wednesday,7,9,13,0,0,CLI_1102,Regular,19,27.55,12,Zona 10,14,1,47.71,Mismo día,76.97,2,2.32,0,0,Orgánico,Lluvioso,21.5,0
2025-10-18 02:08:53,Saturday,10,18,2,1,0,CLI_2498,Nuevo,0,0.0,999,Zona 10,9,1,46.02,Mismo día,31.82,15,4.25,1,5,Redes Sociales,Lluvioso,23.8,0
2024-01-02 22:13:28,Tuesday,1,2,22,0,0,CLI_3916,Regular,8,29.59,49,Zona 15,19,1,143.37,Mismo día,66.68,6,1.79,1,5,Referido,Lluvioso,26.4,0
2024-03-29 11:28:05,Friday,3,29,11,0,1,CLI_4046,Regular,7,38.35,40,San Miguel Petapa,5,1,15.49,Día siguiente,73.87,4,4.68,1,5,Orgánico,Lluvioso,31.8,0
2025-01-06 08:16:47,Monday,1,6,8,0,0,CLI_8218,Regular,7,27.06,21,Zona 1,14,1,83.72,Día siguiente,51.64,3,4.77,0,0,Redes Sociales,Soleado,24.0,1
2024-02-03 16:50:04,Saturday,2,3,16,1,0,CLI_2161,Nuevo,0,0.0,999,Villa Nueva,2,0,10.86,Día siguiente,100.0,0,3.1,0,0,Redes Sociales,Soleado,27.1,1
2024-01-16 00:10:03,Tuesday,1,16,0,0,0,CLI_8927,Inactivo,4,25.31,74,Villa Nueva,23,0,125.29,Mismo día,77.88,0,1.46,1,15,Orgánico,Soleado,24.1,1
2025-05-31 20:53:55,Saturday,5,31,20,1,0,CLI_6116,Regular,14,38.29,4,Zona 15,18,1,47.65,Día siguiente,35.34,18,4.55,0,0,Orgánico,Lluvioso,32.7,0
2025-10-23 05:07:41,Thursday,10,23,5,0,0,CLI_9550,Regular,3,43.33,83,Zona 10,23,1,65.47,Día siguiente,93.99,1,1.09,0,0,Orgánico,Lluvioso,27.1,1
2025-02-26 12:32:49,Wednesday,2,26,12,0,0,CLI_3154,Nuevo,0,0.0,999,Zona 10,19,0,40.28,Mismo día,67.15,3,4.5,1,10,Búsqueda Pagada,Soleado,26.7,1
2025-04-28 04:12:27,Monday,4,28,4,0,0,CLI_7773,Regular,9,40.13,48,Zona 1,8,1,24.39,Mismo día,54.23,14,2.86,1,15,Orgánico,Nublado,27.0,0
2024-05-24 17:15:45,Friday,5,24,17,0,0,CLI_4312,Regular,13,36.39,79,Mixco,8,0,38.67,Día siguiente,65.23,12,1.91,0,0,Búsqueda Pagada,Soleado,25.3,0
2024-08-06 02:34:29,Tuesday,8,6,2,0,0,CLI_1581,Regular,15,42.14,9,Zona 10,8,1,56.83,Día siguiente,76.73,3,2.37,0,0,Búsqueda Pagada,Nublado,21.5,1
2024-12-26 20:26:34,Thursday,12,26,20,0,0,CLI_7607,VIP,86,83.7,65,Zona 10,11,1,54.48,Mismo día,50.47,4,1.37,0,0,Email,Nublado,21.8,1
2024-10-30 07:46:02,Wednesday,10,30,7,0,0,CLI_6897,VIP,27,80.7,40,Zona 15,5,1,36.3,Mismo día,56.28,12,2.4,1,10,Redes Sociales,Nublado,20.8,0
2024-09-04 12:17:03,Wednesday,9,4,12,0,0,CLI_3480,Regular,3,45.57,38,Zona 10,16,0,107.49,Día siguiente,26.14,15,1.68,0,0,Redes Sociales,Lluvioso,20.9,0
2024-10-06 19:52:02,Sunday,10,6,19,1,0,CLI_8133,Regular,8,47.06,31,San Miguel Petapa,16,1,127.18,Mismo día,54.1,6,2.86,0,0,Email,Lluvioso,27.3,0
2025-08-25 19:57:01,Monday,8,25,19,0,0,CLI_4588,Regular,17,37.4,3,San Miguel Petapa,1,1,2.05,Día siguiente,45.14,6,0.87,1,5,Email,Lluvioso,26.3,1
2024-11-06 06:26:23,Wednesday,11,6,6,0,0,CLI_6208,Regular,13,45.68,3,Zona 1,13,1,35.25,Mismo día,45.31,6,0.75,0,0,Redes Sociales,Lluvioso,22.1,0
2024-11-01 14:46:41,Friday,11,1,14,0,1,CLI_3259,Regular,8,30.17,46,Zona 15,20,1,109.79,Mismo día,69.6,11,0.8,0,0,Orgánico,Soleado,21.5,0
2025-03-30 10:04:27,Sunday,3,30,10,1,0,CLI_1821,Inactivo,2,33.64,69,Villa Nueva,2,1,12.47,Programada,73.4,4,2.86,1,15,Búsqueda Pagada,Soleado,30.3,1
2024-12-09 12:49:54,Monday,12,9,12,0,0,CLI_2311,Nuevo,0,0.0,999,Zona 10,1,1,6.6,Programada,60.35,9,2.0,0,0,Orgánico,Soleado,22.7,1
2024-07-06 00:21:15,Saturday,7,6,0,1,0,CLI_1557,Regular,19,45.68,87,Zona 1,19,1,94.7,Programada,61.78,8,1.64,0,0,Email,Soleado,23.5,1
2025-05-20 22:53:56,Tuesday,5,20,22,0,0,CLI_6070,Nuevo,0,0.0,999,Zona 15,17,1,85.15,Mismo día,41.3,5,1.47,0,0,Referido,Nublado,30.5,1
2024-08-27 03:37:51,Tuesday,8,27,3,0,0,CLI_2365,Nuevo,0,0.0,999,Villa Nueva,13,1,74.93,Mismo día,77.39,0,2.88,0,0,Orgánico,Lluvioso,20.3,1
2024-01-20 05:10:54,Saturday,1,20,5,1,0,CLI_6382,Nuevo,0,0.0,999,Zona 10,10,0,52.72,Día siguiente,76.11,0,3.29,0,0,Orgánico,Soleado,23.7,0
2025-02-02 01:57:55,Sunday,2,2,1,1,0,CLI_3902,Regular,15,40.6,41,Zona 10,2,1,12.41,Mismo día,25.42,19,4.97,0,0,Orgánico,Soleado,23.9,0
2025-02-19 22:36:33,Wednesday,2,19,22,0,0,CLI_7077,Nuevo,0,0.0,999,Villa Nueva,18,1,101.94,Mismo día,74.06,1,1.75,0,0,Redes Sociales,Soleado,25.6,0
2024-01-01 03:00:38,Monday,1,1,3,0,1,CLI_3215,VIP,58,93.72,76,Zona 1,2,1,11.73,Día siguiente,46.99,8,4.07,0,0,Orgánico,Soleado,20.5,0
2024-11-17 20:36:12,Sunday,11,17,20,1,0,CLI_6854,VIP,50,54.03,44,Zona 10,17,1,89.95,Día siguiente,45.05,12,4.45,1,10,Búsqueda Pagada,Soleado,18.1,0
2025-03-03 01:50:55,Monday,3,3,1,0,0,CLI_2293,Regular,19,41.49,81,Zona 10,14,0,68.45,Mismo día,32.16,12,2.99,0,0,Redes Sociales,Nublado,25.1,0
2024-08-07 06:39:58,Wednesday,8,7,6,0,0,CLI_6685,Nuevo,0,0.0,999,Zona 15,5,1,11.6,Programada,48.61,11,1.3,0,0,Orgánico,Lluvioso,19.5,0
2024-12-13 01:09:53,Friday,12,13,1,0,0,CLI_8177,Nuevo,0,0.0,999,Zona 10,20,0,99.83,Mismo día,100.0,2,1.11,1,10,Orgánico,Lluvioso,24.9,1
2025-05-19 03:38:13,Monday,5,19,3,0,0,CLI_8257,Nuevo,0,0.0,999,San Miguel Petapa,22,1,173.96,Mismo día,43.16,3,4.37,0,0,Redes Sociales,Lluvioso,28.6,1
2025-09-01 20:03:07,Monday,9,1,20,0,0,CLI_1811,Inactivo,4,23.52,72,Zona 15,7,0,41.64,Mismo día,43.68,7,1.09,0,0,Redes Sociales,Lluvioso,27.2,0
2025-01-09 23:26:39,Thursday,1,9,23,0,0,CLI_1459,Regular,10,48.88,57,Zona 10,5,1,30.69,Mismo día,53.61,3,4.46,0,0,Redes Sociales,Soleado,25.9,0
2024-03-08 01:45:10,Friday,3,8,1,0,0,CLI_1159,Nuevo,0,0.0,999,Mixco,3,1,12.95,Día siguiente,76.73,0,0.64,0,0,Referido,Soleado,33.4,1
2024-11-07 00:26:39,Thursday,11,7,0,0,0,CLI_4330,Regular,12,32.02,70,Mixco,3,1,15.42,Mismo día,84.16,4,3.12,1,5,Orgánico,Nublado,26.3,1
2024-02-02 07:48:36,Friday,2,2,7,0,0,CLI_8019,Regular,12,29.54,44,Mixco,19,1,97.05,Mismo día,61.33,14,2.41,0,0,Email,Soleado,25.0,0
2024-10-18 02:20:42,Friday,10,18,2,0,0,CLI_2179,Regular,13,45.36,49,Zona 10,2,0,6.56,Mismo día,68.16,11,1.12,0,0,Búsqueda Pagada,Lluvioso,18.6,0
2024-08-14 23:48:33,Wednesday,8,14,23,0,0,CLI_6518,Regular,13,30.51,78,Mixco,21,1,135.86,Mismo día,64.79,8,4.2,0,0,Orgánico,Nublado,23.2,0
2024-09-06 13:36:34,Friday,9,6,13,0,0,CLI_6578,Regular,3,31.04,36,Zona 10,4,1,9.49,Programada,50.23,8,1.57,0,0,Búsqueda Pagada,Nublado,26.0,0
2024-02-04 02:09:35,Sunday,2,4,2,1,0,CLI_7677,VIP,75,109.45,34,Zona 15,23,1,177.69,Mismo día,63.58,6,1.33,1,20,Referido,Nublado,25.4,0
2025-02-11 20:47:47,Tuesday,2,11,20,0,0,CLI_8020,Regular,5,29.21,84,Mixco,11,1,60.6,Día siguiente,73.61,1,3.87,0,0,Redes Sociales,Soleado,23.4,0
2025-05-03 09:34:01,Saturday,5,3,9,1,0,CLI_1722,Nuevo,0,0.0,999,Villa Nueva,12,1,43.54,Día siguiente,69.22,7,1.52,0,0,Referido,Nublado,29.2,0
2025-05-27 09:43:23,Tuesday,5,27,9,0,0,CLI_3053,Nuevo,0,0.0,999,Zona 10,8,1,53.05,Mismo día,57.93,3,4.44,0,0,Redes Sociales,Nublado,32.8,0
2025-08-06 10:31:16,Wednesday,8,6,10,0,0,CLI_6025,Regular,13,38.33,63,Zona 10,21,0,79.86,Mismo día,75.34,0,2.28,1,10,Referido,Soleado,20.3,1
2024-01-22 00:06:04,Monday,1,22,0,0,0,CLI_7432,Regular,11,39.1,5,Zona 15,22,1,106.19,Programada,61.46,10,3.45,0,0,Búsqueda Pagada,Soleado,24.0,0
2024-01-09 07:56:09,Tuesday,1,9,7,0,0,CLI_3632,Inactivo,1,26.33,15,Zona 1,8,1,19.77,Mismo día,66.28,8,4.11,0,0,Redes Sociales,Soleado,20.0,1
2024-08-05 13:48:59,Monday,8,5,13,0,0,CLI_6129,Regular,10,32.7,75,Zona 15,10,1,35.09,Mismo día,76.32,1,3.72,0,0,Email,Soleado,21.4,1
2024-04-18 16:43:31,Thursday,4,18,16,0,0,CLI_9802,Nuevo,0,0.0,999,Mixco,2,1,10.41,Día siguiente,77.97,0,1.88,1,5,Orgánico,Lluvioso,27.1,1
2024-07-10 20:51:02,Wednesday,7,10,20,0,0,CLI_3448,Nuevo,0,0.0,999,Zona 15,16,1,91.52,Mismo día,58.49,4,4.31,0,0,Redes Sociales,Nublado,23.5,0
2024-04-07 02:32:21,Sunday,4,7,2,1,0,CLI_1249,Inactivo,1,18.23,20,Zona 15,18,1,70.6,Día siguiente,31.99,23,4.68,0,0,Redes Sociales,Soleado,26.1,0
2025-10-20 15:21:20,Monday,10,20,15,0,1,CLI_1760,Regular,19,46.01,8,Zona 15,19,1,59.32,Mismo día,59.2,3,4.72,0,0,Redes Sociales,Nublado,27.0,1
2025-07-07 20:14:07,Monday,7,7,20,0,0,CLI_7783,Regular,3,44.33,63,Zona 15,20,1,58.59,Día siguiente,28.57,11,2.16,0,0,Referido,Lluvioso,24.7,0
2024-04-29 03:13:04,Monday,4,29,3,0,0,CLI_7291,Regular,9,48.36,71,Zona 10,22,0,106.42,Mismo día,53.69,8,4.82,0,0,Email,Nublado,30.7,0
2024-05-19 22:26:15,Sunday,5,19,22,1,0,CLI_1106,Regular,8,39.34,6,Mixco,20,0,89.44,Día siguiente,36.23,18,3.92,0,0,Redes Sociales,Lluvioso,31.2,0
2025-04-12 12:09:48,Saturday,4,12,12,1,0,CLI_9897,Nuevo,0,0.0,999,Zona 10,13,1,61.0,Mismo día,27.83,13,2.43,0,0,Email,Nublado,30.6,0
2025-08-30 21:36:43,Saturday,8,30,21,1,0,CLI_7938,VIP,36,98.54,21,Mixco,19,1,48.35,Mismo día,66.81,10,4.05,1,10,Orgánico,Nublado,19.3,1
2024-09-03 15:15:29,Tuesday,9,3,15,0,0,CLI_3935,Inactivo,2,32.85,18,Zona 10,12,1,85.28,Programada,78.59,1,0.52,1,10,Orgánico,Nublado,24.7,0
2024-05-24 16:39:35,Friday,5,24,16,0,0,CLI_7062,VIP,25,118.79,45,Zona 10,3,0,9.21,Mismo día,80.24,2,1.53,1,20,Orgánico,Lluvioso,28.4,1
2024-09-18 16:49:07,Wednesday,9,18,16,0,0,CLI_8591,Nuevo,0,0.0,999,Villa Nueva,16,1,92.8,Día siguiente,45.81,6,1.88,1,5,Redes Sociales,Lluvioso,26.9,0
2024-01-02 16:11:56,Tuesday,1,2,16,0,0,CLI_2876,Nuevo,0,0.0,999,Zona 10,19,1,68.92,Mismo día,39.78,22,1.24,0,0,Email,Soleado,20.0,0
2024-08-19 20:03:05,Monday,8,19,20,0,0,CLI_1100,Nuevo,0,0.0,999,Zona 15,8,1,30.59,Mismo día,21.85,22,3.61,0,0,Redes Sociales,Nublado,24.1,0
2025-09-14 06:13:22,Sunday,9,14,6,1,0,CLI_2106,Regular,7,43.87,41,Zona 10,12,0,35.23,Día siguiente,36.94,18,2.44,1,5,Email,Soleado,21.8,0
2025-06-21 04:31:57,Saturday,6,21,4,1,0,CLI_9556,Nuevo,0,0.0,999,Villa Nueva,3,1,12.92,Día siguiente,72.07,1,1.31,0,0,Orgánico,Soleado,20.3,1
2025-03-20 03:52:28,Thursday,3,20,3,0,0,CLI_2836,Regular,14,34.5,8,Zona 10,23,1,49.64,Día siguiente,62.88,9,0.89,0,0,Orgánico,Soleado,32.8,0
2024-12-06 20:02:00,Friday,12,6,20,0,0,CLI_2336,Regular,7,41.57,66,Zona 1,11,0,34.83,Programada,65.21,8,4.47,1,20,Búsqueda Pagada,Soleado,21.1,1
2025-04-26 06:05:51,Saturday,4,26,6,1,0,CLI_2543,Regular,10,27.56,41,Zona 15,9,1,58.2,Mismo día,75.52,0,1.1,1,10,Orgánico,Soleado,32.6,1
2024-12-13 08:36:16,Friday,12,13,8,0,0,CLI_8843,Regular,18,38.82,88,Zona 15,12,1,35.49,Día siguiente,59.81,12,1.26,0,0,Email,Soleado,20.1,1
2025-01-19 22:09:37,Sunday,1,19,22,1,0,CLI_3532,Regular,9,41.1,72,San Miguel Petapa,14,1,54.46,Mismo día,57.08,14,4.61,1,10,Redes Sociales,Lluvioso,24.2,0
2024-11-14 01:56:41,Thursday,11,14,1,0,0,CLI_2572,VIP,34,57.15,44,Zona 1,6,1,36.88,Mismo día,76.97,3,4.16,1,20,Búsqueda Pagada,Soleado,21.5,1
2025-05-03 05:55:00,Saturday,5,3,5,1,0,CLI_1019,VIP,20,56.42,87,Zona 10,2,1,13.46,Día siguiente,55.73,10,2.32,1,10,Orgánico,Lluvioso,30.6,0
2025-07-03 04:38:26,Thursday,7,3,4,0,0,CLI_4746,Nuevo,0,0.0,999,Zona 1,12,1,61.75,Día siguiente,96.56,2,0.54,0,0,Orgánico,Lluvioso,22.6,1
2024-10-11 10:08:55,Friday,10,11,10,0,0,CLI_8983,Inactivo,1,23.82,9,Zona 10,15,1,43.56,Día siguiente,72.68,2,1.92,1,5,Orgánico,Nublado,25.4,0
2025-06-21 03:59:39,Saturday,6,21,3,1,0,CLI_2081,Inactivo,4,18.32,73,Zona 15,6,1,33.63,Mismo día,51.68,4,1.14,1,5,Redes Sociales,Nublado,27.0,0
2024-01-11 04:36:24,Thursday,1,11,4,0,0,CLI_1213,Regular,18,47.82,14,Zona 10,5,1,12.24,Mismo día,32.82,26,0.91,0,0,Referido,Nublado,24.3,0
2024-02-21 10:05:06,Wednesday,2,21,10,0,0,CLI_3445,Nuevo,0,0.0,999,Zona 10,1,1,5.05,Día siguiente,43.12,7,2.6,0,0,Referido,Soleado,22.8,0
2024-05-13 15:58:48,Monday,5,13,15,0,0,CLI_9159,Regular,15,37.88,9,Zona 10,3,0,13.48,Mismo día,14.41,27,3.38,0,0,Redes Sociales,Lluvioso,26.6,0
2024-04-15 08:52:22,Monday,4,15,8,0,0,CLI_7110,Nuevo,0,0.0,999,Mixco,18,1,45.22,Mismo día,34.6,24,2.72,0,0,Referido,Soleado,34.2,0
2024-05-13 18:19:33,Monday,5,13,18,0,0,CLI_2532,VIP,44,76.38,21,Zona 10,15,1,118.39,Mismo día,29.55,18,0.88,0,0,Orgánico,Soleado,28.3,0
2025-02-09 07:10:26,Sunday,2,9,7,1,0,CLI_1047,VIP,99,58.99,87,Zona 10,4,1,18.04,Día siguiente,18.29,16,1.02,1,5,Búsqueda Pagada,Lluvioso,24.9,0
2024-08-24 16:01:07,Saturday,8,24,16,1,0,CLI_8486,VIP,79,85.03,87,Zona 1,22,1,162.91,Mismo día,81.12,0,3.83,0,0,Redes Sociales,Lluvioso,27.6,0
2024-04-08 22:14:58,Monday,4,8,22,0,0,CLI_9802,Regular,9,41.46,88,Zona 10,24,1,191.85,Día siguiente,71.89,1,2.65,0,0,Referido,Nublado,34.6,0
2025-10-29 05:53:40,Wednesday,10,29,5,0,0,CLI_2468,Regular,8,48.53,68,Zona 15,11,0,56.08,Día siguiente,59.3,11,3.77,1,5,Orgánico,Soleado,27.4,0
2024-03-16 17:06:01,Saturday,3,16,17,1,0,CLI_5891,Regular,10,48.81,78,Mixco,16,0,42.34,Programada,80.27,0,1.77,0,0,Orgánico,Soleado,28.5,1
2024-06-11 21:11:29,Tuesday,6,11,21,0,0,CLI_9698,Regular,9,42.15,30,Zona 10,8,1,17.91,Mismo día,49.26,9,0.89,1,10,Redes Sociales,Lluvioso,21.0,0
2024-01-30 09:35:59,Tuesday,1,30,9,0,0,CLI_5062,VIP,22,116.66,4,Zona 10,11,1,74.93,Programada,73.0,1,1.68,0,0,Orgánico,Soleado,22.8,1
2024-06-15 05:29:30,Saturday,6,15,5,1,0,CLI_2329,Regular,8,41.27,35,Zona 15,22,1,80.71,Día siguiente,87.45,2,2.82,1,10,Búsqueda Pagada,Nublado,19.6,1
2024-02-27 13:21:29,Tuesday,2,27,13,0,0,CLI_7649,Nuevo,0,0.0,999,San Miguel Petapa,13,1,54.87,Día siguiente,71.28,0,4.14,0,0,Orgánico,Soleado,22.7,0
